Job Title,Employment Type,Experience Level,Expertise Level,Salary,Salary Currency,Company Location,Company Size,Year
Data Engineer,Full-Time,Senior,Expert,278300,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,205700,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,185900,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,167310,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,114000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,260000,United States Dollar,United States,Large,2023
Data Engineer,Full-Time,Senior,Expert,162000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,111000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,225500,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,139400,United States Dollar,United States,Medium,2023
Data Analytics Manager,Full-Time,Mid,Intermediate,177000,United States Dollar,United States,Medium,2023
Data Analytics Manager,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,120350,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,74400,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,194000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,161000,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Entry,Junior,30000,Euro,France,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,184950,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,119250,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,178500,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,136000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,189000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,159090,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,91000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,82000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,149076,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,82365,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,192000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,164000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,175000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,125000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,194595,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,158000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,240500,United States Dollar,United States,Large,2023
Data Engineer,Full-Time,Senior,Expert,123700,United States Dollar,United States,Large,2023
Data Scientist,Full-Time,Senior,Expert,212800,United States Dollar,United States,Large,2023
Data Scientist,Full-Time,Senior,Expert,111600,United States Dollar,United States,Large,2023
Research Engineer,Full-Time,Mid,Intermediate,257400,United States Dollar,United States,Medium,2023
Research Engineer,Full-Time,Mid,Intermediate,193500,United States Dollar,United States,Medium,2023
ML Engineer,Full-Time,Senior,Expert,305000,United States Dollar,United States,Medium,2023
ML Engineer,Full-Time,Senior,Expert,245000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,205485,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,156560,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,168000,United States Dollar,United States,Large,2023
Data Analyst,Full-Time,Senior,Expert,78400,United States Dollar,United States,Large,2023
Machine Learning Engineer,Full-Time,Senior,Expert,260000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,175000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Executive,Director,130002,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Executive,Director,71908,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,212000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,132000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,177000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,164000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,248100,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,145900,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,148000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,92000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,248100,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,145900,United States Dollar,United States,Medium,2023
Data Lead,Full-Time,Senior,Expert,155000,United States Dollar,United States,Medium,2023
Data Lead,Full-Time,Senior,Expert,38000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,218000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,115000,United States Dollar,United States,Medium,2023
Data Strategist,Full-Time,Senior,Expert,104000,United States Dollar,United States,Medium,2023
Data Strategist,Full-Time,Senior,Expert,86000,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,235400,United States Dollar,United States,Medium,2023
Analytics Engineer,Full-Time,Senior,Expert,108320,United States Dollar,United States,Medium,2023
Data Quality Analyst,Full-Time,Senior,Expert,95000,United States Dollar,United States,Medium,2023
Data Quality Analyst,Full-Time,Senior,Expert,82000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,152375,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,94000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,115934,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,81666,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,79000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,273400,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Senior,Expert,182200,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,160000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,112000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,285000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,154000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,220000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Senior,Expert,170000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Executive,Director,174500,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Executive,Director,113000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,225000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,125000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,180000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Mid,Intermediate,250000,United States Dollar,United States,Medium,2023
Applied Scientist,Full-Time,Mid,Intermediate,125000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,90000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Mid,Intermediate,275000,United States Dollar,United States,Medium,2023
Research Scientist,Full-Time,Mid,Intermediate,200000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,258800,United States Dollar,United Kingdom,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,199200,United States Dollar,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,177000,United States Dollar,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,136000,United States Dollar,United Kingdom,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,80000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,115000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,75000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,138860,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Senior,Expert,122720,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,231500,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,118000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Executive,Director,299500,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Executive,Director,249600,United States Dollar,United States,Medium,2023
Business Intelligence Engineer,Full-Time,Senior,Expert,185000,United States Dollar,United States,Large,2023
Business Intelligence Engineer,Full-Time,Senior,Expert,79600,United States Dollar,United States,Large,2023
Data Analyst,Full-Time,Mid,Intermediate,866000,Philippine Peso,Philippines,Large,2023
Data Engineer,Full-Time,Mid,Intermediate,120000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Mid,Intermediate,110000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,100000,United States Dollar,United States,Medium,2023
Data Analyst,Full-Time,Mid,Intermediate,75000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,297000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,138000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,135000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Mid,Intermediate,105000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,267100,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,167200,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,202000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,174350,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,126800,United States Dollar,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,188500,United States Dollar,United States,Medium,2023
Data Architect,Full-Time,Senior,Expert,117000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,150931,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,143250,United States Dollar,United States,Medium,2023
AI Architect,Full-Time,Senior,Expert,330000,United States Dollar,United States,Medium,2023
AI Architect,Full-Time,Senior,Expert,204000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,200000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,160000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,205600,United States Dollar,United States,Large,2023
Data Engineer,Full-Time,Senior,Expert,105700,United States Dollar,United States,Large,2023
Machine Learning Engineer,Full-Time,Senior,Expert,324000,United States Dollar,United States,Medium,2023
Machine Learning Engineer,Full-Time,Senior,Expert,159000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,231000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,157250,United States Dollar,United States,Medium,2023
Machine Learning Scientist,Full-Time,Senior,Expert,240000,United States Dollar,United States,Medium,2023
Machine Learning Scientist,Full-Time,Senior,Expert,157250,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,232000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,108000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,277300,United States Dollar,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,213300,United States Dollar,United Kingdom,Medium,2023
Data Scientist,Full-Time,Senior,Expert,180000,United States Dollar,United States,Medium,2023
Data Scientist,Full-Time,Senior,Expert,135000,United States Dollar,United States,Medium,2023
Data Engineer,Full-Time,Senior,Expert,209000,United States Dollar,United States,Medium,2023
